"CODIGO_MACRO","NOME_MACRO","CODIGO_UF","UF","NOME_UF","CODIGO_MESO","NOME_MESO","CODIGO_MICRO","NOME_MICRO","COD_MUN_TSE","COD_MUN_IBGE","NOME_MUNICIPIO"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","062","VIÇOSA","41734","3108701","BRÁS PIRES"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","052","POUSO ALEGRE","41815","3109105","BUENO BRANDÃO"
"03","SUDESTE","31","MG","MINAS GERAIS","06","CENTRAL MINEIRA","025","CURVELO","41831","3109204","BUENÓPOLIS"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","040","CARATINGA","41769","3109253","BUGRE"
"03","SUDESTE","31","MG","MINAS GERAIS","01","NOROESTE DE MINAS","001","UNAÍ","41858","3109303","BURITIS"
"03","SUDESTE","31","MG","MINAS GERAIS","02","NORTE DE MINAS","006","PIRAPORA","41874","3109402","BURITIZEIRO"
"03","SUDESTE","31","MG","MINAS GERAIS","01","NOROESTE DE MINAS","001","UNAÍ","41785","3109451","CABECEIRA GRANDE"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","048","SÃO SEBASTIÃO DO PARAÍSO","41890","3109501","CABO VERDE"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","027","SETE LAGOAS","41912","3109600","CACHOEIRA DA PRATA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","053","SANTA RITA DO SAPUCAÍ","41939","3109709","CACHOEIRA DE MINAS"
"03","SUDESTE","31","MG","MINAS GERAIS","03","JEQUITINHONHA","013","PEDRA AZUL","40533","3102704","CACHOEIRA DE PAJEÚ"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","017","ITUIUTABA","41955","3109808","CACHOEIRA DOURADA"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","027","SETE LAGOAS","41971","3109907","CAETANÓPOLIS"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","030","BELO HORIZONTE","41998","3110004","CAETÉ"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","063","MURIAÉ","42013","3110103","CAIANA"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","062","VIÇOSA","42030","3110202","CAJURI"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","051","POÇOS DE CALDAS","42056","3110301","CALDAS"
"03","SUDESTE","31","MG","MINAS GERAIS","09","OESTE DE MINAS","044","FORMIGA","42072","3110400","CAMACHO"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","052","POUSO ALEGRE","42099","3110509","CAMANDUCAIA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","054","SÃO LOURENÇO","42137","3110707","CAMBUQUIRA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","052","POUSO ALEGRE","42110","3110608","CAMBUÍ"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","050","VARGINHA","42170","3110905","CAMPANHA"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","037","GOVERNADOR VALADARES","42153","3110806","CAMPANÁRIO"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","051","POÇOS DE CALDAS","42196","3111002","CAMPESTRE"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","021","FRUTAL","42218","3111101","CAMPINA VERDE"
"03","SUDESTE","31","MG","MINAS GERAIS","02","NORTE DE MINAS","007","MONTES CLAROS","41807","3111150","CAMPO AZUL"
"03","SUDESTE","31","MG","MINAS GERAIS","09","OESTE DE MINAS","045","CAMPO BELO","42234","3111200","CAMPO BELO"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","050","VARGINHA","42250","3111309","CAMPO DO MEIO"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","022","UBERABA","42277","3111408","CAMPO FLORIDO"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","023","ARAXÁ","42293","3111507","CAMPOS ALTOS"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","050","VARGINHA","42315","3111606","CAMPOS GERAIS"
"03","SUDESTE","31","MG","MINAS GERAIS","09","OESTE DE MINAS","045","CAMPO BELO","42374","3111903","CANA VERDE"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","062","VIÇOSA","42331","3111705","CANAÃ"
"03","SUDESTE","31","MG","MINAS GERAIS","09","OESTE DE MINAS","045","CAMPO BELO","42390","3112000","CANDEIAS"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","036","PEÇANHA","41823","3112059","CANTAGALO"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","018","UBERLÂNDIA","42358","3111804","CANÁPOLIS"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","061","MANHUAÇU","42412","3112109","CAPARAÓ"
"03","SUDESTE","31","MG","MINAS GERAIS","11","CAMPO DAS VERTENTES","059","BARBACENA","42439","3112208","CAPELA NOVA"
"03","SUDESTE","31","MG","MINAS GERAIS","03","JEQUITINHONHA","011","CAPELINHA","42455","3112307","CAPELINHA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","047","PASSOS","42471","3112406","CAPETINGA"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","027","SETE LAGOAS","42498","3112505","CAPIM BRANCO"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","017","ITUIUTABA","42510","3112604","CAPINÓPOLIS"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","037","GOVERNADOR VALADARES","40061","3112653","CAPITÃO ANDRADE"
"03","SUDESTE","31","MG","MINAS GERAIS","02","NORTE DE MINAS","007","MONTES CLAROS","42536","3112703","CAPITÃO ENÉAS"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","047","PASSOS","42552","3112802","CAPITÓLIO"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","061","MANHUAÇU","42579","3112901","CAPUTIRA"
"03","SUDESTE","31","MG","MINAS GERAIS","11","CAMPO DAS VERTENTES","059","BARBACENA","42617","3113107","CARANAÍBA"
"03","SUDESTE","31","MG","MINAS GERAIS","11","CAMPO DAS VERTENTES","059","BARBACENA","42633","3113206","CARANDAÍ"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","063","MURIAÉ","42650","3113305","CARANGOLA"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","040","CARATINGA","42676","3113404","CARATINGA"
"03","SUDESTE","31","MG","MINAS GERAIS","03","JEQUITINHONHA","012","ARAÇUAÍ","42595","3113008","CARAÍ"
"03","SUDESTE","31","MG","MINAS GERAIS","03","JEQUITINHONHA","011","CAPELINHA","42692","3113503","CARBONITA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","053","SANTA RITA DO SAPUCAÍ","42714","3113602","CAREAÇU"
"03","SUDESTE","31","MG","MINAS GERAIS","04","VALE DO MUCURI","016","NANUQUE","42730","3113701","CARLOS CHAGAS"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","050","VARGINHA","42773","3113909","CARMO DA CACHOEIRA"
"03","SUDESTE","31","MG","MINAS GERAIS","09","OESTE DE MINAS","046","OLIVEIRA","42790","3114006","CARMO DA MATA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","054","SÃO LOURENÇO","42811","3114105","CARMO DE MINAS"
"03","SUDESTE","31","MG","MINAS GERAIS","09","OESTE DE MINAS","043","DIVINÓPOLIS","42838","3114204","CARMO DO CAJURU"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","020","PATOS DE MINAS","42854","3114303","CARMO DO PARANAÍBA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","049","ALFENAS","42870","3114402","CARMO DO RIO CLARO"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","035","GUANHÃES","42757","3113800","CARMÉSIA"
"03","SUDESTE","31","MG","MINAS GERAIS","09","OESTE DE MINAS","046","OLIVEIRA","42897","3114501","CARMÓPOLIS DE MINAS"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","021","FRUTAL","40088","3114550","CARNEIRINHO"
"03","SUDESTE","31","MG","MINAS GERAIS","11","CAMPO DAS VERTENTES","057","LAVRAS","42919","3114600","CARRANCAS"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","055","ANDRELÂNDIA","42951","3114808","CARVALHOS"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","049","ALFENAS","42935","3114709","CARVALHÓPOLIS"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","034","CONSELHEIRO LAFAIETE","42978","3114907","CASA GRANDE"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","018","UBERLÂNDIA","42994","3115003","CASCALHO RICO"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","066","CATAGUASES","43052","3115300","CATAGUASES"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","031","ITABIRA","41840","3115359","CATAS ALTAS"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","034","CONSELHEIRO LAFAIETE","43079","3115409","CATAS ALTAS DA NORUEGA"
"03","SUDESTE","31","MG","MINAS GERAIS","04","VALE DO MUCURI","015","TEÓFILO OTONI","40100","3115458","CATUJI"
"03","SUDESTE","31","MG","MINAS GERAIS","02","NORTE DE MINAS","004","JANAÚBA","41866","3115474","CATUTI"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","054","SÃO LOURENÇO","43095","3115508","CAXAMBU"
"03","SUDESTE","31","MG","MINAS GERAIS","06","CENTRAL MINEIRA","024","TRÊS MARIAS","43117","3115607","CEDRO DO ABAETÉ"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","038","MANTENA","43133","3115706","CENTRAL DE MINAS"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","018","UBERLÂNDIA","43150","3115805","CENTRALINA"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","061","MANHUAÇU","43192","3116001","CHALÉ"
"03","SUDESTE","31","MG","MINAS GERAIS","03","JEQUITINHONHA","011","CAPELINHA","43214","3116100","CHAPADA DO NORTE"
"03","SUDESTE","31","MG","MINAS GERAIS","02","NORTE DE MINAS","003","JANUÁRIA","41882","3116159","CHAPADA GAÚCHA"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","065","JUIZ DE FORA","43230","3116209","CHIADOR"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","065","JUIZ DE FORA","43176","3115904","CHÁCARA"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","062","VIÇOSA","43257","3116308","CIPOTÂNEA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","047","PASSOS","43273","3116407","CLARAVAL"
"03","SUDESTE","31","MG","MINAS GERAIS","02","NORTE DE MINAS","007","MONTES CLAROS","43290","3116506","CLARO DOS POÇÕES"
"03","SUDESTE","31","MG","MINAS GERAIS","09","OESTE DE MINAS","043","DIVINÓPOLIS","43311","3116605","CLÁUDIO"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","062","VIÇOSA","43338","3116704","COIMBRA"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","035","GUANHÃES","43354","3116803","COLUNA"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","021","FRUTAL","43370","3116902","COMENDADOR GOMES"
"03","SUDESTE","31","MG","MINAS GERAIS","03","JEQUITINHONHA","013","PEDRA AZUL","43397","3117009","COMERCINHO"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","049","ALFENAS","43419","3117108","CONCEIÇÃO DA APARECIDA"
"03","SUDESTE","31","MG","MINAS GERAIS","11","CAMPO DAS VERTENTES","058","SÃO JOÃO DEL REI","43036","3115201","CONCEIÇÃO DA BARRA DE MINAS"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","022","UBERABA","43451","3117306","CONCEIÇÃO DAS ALAGOAS"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","053","SANTA RITA DO SAPUCAÍ","43435","3117207","CONCEIÇÃO DAS PEDRAS"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","041","AIMORÉS","43478","3117405","CONCEIÇÃO DE IPANEMA"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","028","CONCEIÇÃO DO MATO DENTRO","43494","3117504","CONCEIÇÃO DO MATO DENTRO"
"03","SUDESTE","31","MG","MINAS GERAIS","09","OESTE DE MINAS","043","DIVINÓPOLIS","43516","3117603","CONCEIÇÃO DO PARÁ"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","054","SÃO LOURENÇO","43532","3117702","CONCEIÇÃO DO RIO VERDE"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","053","SANTA RITA DO SAPUCAÍ","43559","3117801","CONCEIÇÃO DOS OUROS"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","030","BELO HORIZONTE","41920","3117876","CONFINS"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","052","POUSO ALEGRE","43575","3117900","CONGONHAL"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","034","CONSELHEIRO LAFAIETE","43591","3118007","CONGONHAS"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","028","CONCEIÇÃO DO MATO DENTRO","43613","3118106","CONGONHAS DO NORTE"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","022","UBERABA","43630","3118205","CONQUISTA"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","034","CONSELHEIRO LAFAIETE","43656","3118304","CONSELHEIRO LAFAIETE"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","041","AIMORÉS","43672","3118403","CONSELHEIRO PENA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","056","ITAJUBÁ","43699","3118502","CONSOLAÇÃO"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","030","BELO HORIZONTE","43710","3118601","CONTAGEM"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","050","VARGINHA","43737","3118700","COQUEIRAL"
"03","SUDESTE","31","MG","MINAS GERAIS","02","NORTE DE MINAS","007","MONTES CLAROS","43753","3118809","CORAÇÃO DE JESUS"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","027","SETE LAGOAS","43770","3118908","CORDISBURGO"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","053","SANTA RITA DO SAPUCAÍ","43796","3119005","CORDISLÂNDIA"
"03","SUDESTE","31","MG","MINAS GERAIS","06","CENTRAL MINEIRA","025","CURVELO","43818","3119104","CORINTO"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","037","GOVERNADOR VALADARES","43834","3119203","COROACI"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","019","PATROCÍNIO","43850","3119302","COROMANDEL"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","039","IPATINGA","43877","3119401","CORONEL FABRICIANO"
"03","SUDESTE","31","MG","MINAS GERAIS","03","JEQUITINHONHA","012","ARAÇUAÍ","43893","3119500","CORONEL MURTA"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","065","JUIZ DE FORA","43915","3119609","CORONEL PACHECO"
"03","SUDESTE","31","MG","MINAS GERAIS","11","CAMPO DAS VERTENTES","058","SÃO JOÃO DEL REI","43931","3119708","CORONEL XAVIER CHAVES"
"03","SUDESTE","31","MG","MINAS GERAIS","03","JEQUITINHONHA","010","DIAMANTINA","44016","3120102","COUTO DE MAGALHÃES DE MINAS"
"03","SUDESTE","31","MG","MINAS GERAIS","09","OESTE DE MINAS","045","CAMPO BELO","44032","3120201","CRISTAIS"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","034","CONSELHEIRO LAFAIETE","44075","3120409","CRISTIANO OTONI"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","056","ITAJUBÁ","44091","3120508","CRISTINA"
"03","SUDESTE","31","MG","MINAS GERAIS","02","NORTE DE MINAS","008","GRÃO MOGOL","44059","3120300","CRISTÁLIA"
"03","SUDESTE","31","MG","MINAS GERAIS","04","VALE DO MUCURI","016","NANUQUE","41963","3120151","CRISÓLITA"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","032","ITAGUARA","44113","3120607","CRUCILÂNDIA"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","019","PATROCÍNIO","44130","3120706","CRUZEIRO DA FORTALEZA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","055","ANDRELÂNDIA","44156","3120805","CRUZÍLIA"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","041","AIMORÉS","41980","3120839","CUPARAQUE"
"03","SUDESTE","31","MG","MINAS GERAIS","02","NORTE DE MINAS","005","SALINAS","42005","3120870","CURRAL DE DENTRO"
"03","SUDESTE","31","MG","MINAS GERAIS","06","CENTRAL MINEIRA","025","CURVELO","44172","3120904","CURVELO"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","047","PASSOS","43010","3115102","CÁSSIA"
"03","SUDESTE","31","MG","MINAS GERAIS","09","OESTE DE MINAS","042","PIUÍ","43958","3119807","CÓRREGO DANTA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","052","POUSO ALEGRE","43974","3119906","CÓRREGO DO BOM JESUS"
"03","SUDESTE","31","MG","MINAS GERAIS","09","OESTE DE MINAS","044","FORMIGA","41947","3119955","CÓRREGO FUNDO"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","040","CARATINGA","43990","3120003","CÓRREGO NOVO"
"03","SUDESTE","31","MG","MINAS GERAIS","02","NORTE DE MINAS","003","JANUÁRIA","41904","3117836","CÔNEGO MARINHO"
"03","SUDESTE","31","MG","MINAS GERAIS","03","JEQUITINHONHA","010","DIAMANTINA","44199","3121001","DATAS"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","056","ITAJUBÁ","44210","3121100","DELFIM MOREIRA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","047","PASSOS","44237","3121209","DELFINÓPOLIS"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","022","UBERABA","42021","3121258","DELTA"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","065","JUIZ DE FORA","44253","3121308","DESCOBERTO"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","034","CONSELHEIRO LAFAIETE","44270","3121407","DESTERRO DE ENTRE RIOS"
"03","SUDESTE","31","MG","MINAS GERAIS","11","CAMPO DAS VERTENTES","059","BARBACENA","44296","3121506","DESTERRO DO MELO"
"03","SUDESTE","31","MG","MINAS GERAIS","03","JEQUITINHONHA","010","DIAMANTINA","44318","3121605","DIAMANTINA"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","033","OURO PRETO","44334","3121704","DIOGO DE VASCONCELOS"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","031","ITABIRA","44350","3121803","DIONÍSIO"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","063","MURIAÉ","44393","3122009","DIVINO"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","037","GOVERNADOR VALADARES","44415","3122108","DIVINO DAS LARANJEIRAS"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","035","GUANHÃES","44431","3122207","DIVINOLÂNDIA DE MINAS"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","064","UBÁ","44377","3121902","DIVINÉSIA"
"03","SUDESTE","31","MG","MINAS GERAIS","09","OESTE DE MINAS","043","DIVINÓPOLIS","44458","3122306","DIVINÓPOLIS"
"03","SUDESTE","31","MG","MINAS GERAIS","02","NORTE DE MINAS","005","SALINAS","40126","3122355","DIVISA ALEGRE"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","049","ALFENAS","44474","3122405","DIVISA NOVA"
"03","SUDESTE","31","MG","MINAS GERAIS","03","JEQUITINHONHA","014","ALMENARA","40142","3122454","DIVISÓPOLIS"
"03","SUDESTE","31","MG","MINAS GERAIS","01","NOROESTE DE MINAS","001","UNAÍ","42048","3122470","DOM BOSCO"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","040","CARATINGA","44490","3122504","DOM CAVATI"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","028","CONCEIÇÃO DO MATO DENTRO","44512","3122603","DOM JOAQUIM"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","060","PONTE NOVA","44539","3122702","DOM SILVÉRIO"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","056","ITAJUBÁ","44555","3122801","DOM VIÇOSO"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","066","CATAGUASES","44571","3122900","DONA EUSÉBIA"
"03","SUDESTE","31","MG","MINAS GERAIS","11","CAMPO DAS VERTENTES","058","SÃO JOÃO DEL REI","44598","3123007","DORES DE CAMPOS"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","035","GUANHÃES","44610","3123106","DORES DE GUANHÃES"
"03","SUDESTE","31","MG","MINAS GERAIS","06","CENTRAL MINEIRA","026","BOM DESPACHO","44636","3123205","DORES DO INDAIÁ"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","064","UBÁ","44652","3123304","DORES DO TURVO"
"03","SUDESTE","31","MG","MINAS GERAIS","09","OESTE DE MINAS","042","PIUÍ","44679","3123403","DORESÓPOLIS"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","019","PATROCÍNIO","44695","3123502","DOURADOQUARA"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","061","MANHUAÇU","40169","3123528","DURANDÉ"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","050","VARGINHA","44717","3123601","ELÓI MENDES"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","037","GOVERNADOR VALADARES","44733","3123700","ENGENHEIRO CALDAS"
"03","SUDESTE","31","MG","MINAS GERAIS","02","NORTE DE MINAS","009","BOCAIÚVA","44750","3123809","ENGENHEIRO NAVARRO"
"03","SUDESTE","31","MG","MINAS GERAIS","08","VALE DO RIO DOCE","040","CARATINGA","40185","3123858","ENTRE FOLHAS"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","034","CONSELHEIRO LAFAIETE","44776","3123908","ENTRE RIOS DE MINAS"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","062","VIÇOSA","44792","3124005","ERVÁLIA"
"03","SUDESTE","31","MG","MINAS GERAIS","07","METROPOLITANA DE BELO HORIZONTE","030","BELO HORIZONTE","44814","3124104","ESMERALDAS"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","063","MURIAÉ","44830","3124203","ESPERA FELIZ"
"03","SUDESTE","31","MG","MINAS GERAIS","02","NORTE DE MINAS","004","JANAÚBA","44857","3124302","ESPINOSA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","052","POUSO ALEGRE","44873","3124401","ESPÍRITO SANTO DO DOURADO"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","052","POUSO ALEGRE","44890","3124500","ESTIVA"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","066","CATAGUASES","44911","3124609","ESTRELA DALVA"
"03","SUDESTE","31","MG","MINAS GERAIS","06","CENTRAL MINEIRA","026","BOM DESPACHO","44938","3124708","ESTRELA DO INDAIÁ"
"03","SUDESTE","31","MG","MINAS GERAIS","05","TRIÂNGULO MINEIRO/ALTO PARANAÍBA","019","PATROCÍNIO","44954","3124807","ESTRELA DO SUL"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","063","MURIAÉ","44970","3124906","EUGENÓPOLIS"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","065","JUIZ DE FORA","44997","3125002","EWBANK DA CÂMARA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","052","POUSO ALEGRE","45012","3125101","EXTREMA"
"03","SUDESTE","31","MG","MINAS GERAIS","10","SUL/SUDOESTE DE MINAS","049","ALFENAS","45039","3125200","FAMA"
"03","SUDESTE","31","MG","MINAS GERAIS","12","ZONA DA MATA","063","MURIAÉ","45055","3125309","FARIA LEMOS"
"03","SUDESTE","31","MG","MINAS GERAIS","03","JEQUITINHONHA","014","ALMENARA","45110","3125606","FELISBURGO"
